29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,229,336,338,230,29,29,29,29,29,201,226,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,224,202,29,29,29,364,366,29,29,29,29,29,201,226,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,224,225,225,225,392,394,225,225,225,225,225,226,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,198,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,196,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,229,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,230,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
